timestamp,hourly_queue_count,facility_model,facility_name,is_override,no_show_rate,tickets_whatsapp,tickets_web,tickets_sms,tickets_ussd,avg_service_time_desk_1,avg_service_time_desk_2,avg_service_time_desk_3
2026-05-02 01:00:00,12,Continuous_24_7,Central Emergency Clinic,False,6.52,5,3,2,2,12.92,13.72,23.72
2026-05-02 02:00:00,14,Continuous_24_7,Central Emergency Clinic,False,10.41,7,2,1,4,12.23,15.05,18.9
2026-05-02 03:00:00,3,Continuous_24_7,Central Emergency Clinic,False,43.78,0,3,0,0,11.51,16.69,26.04
2026-05-02 04:00:00,16,Continuous_24_7,Central Emergency Clinic,False,7.36,9,4,1,2,9.13,12.26,20.93
2026-05-02 05:00:00,3,Continuous_24_7,Central Emergency Clinic,True,40.69,1,1,1,0,11.04,14.1,21.05
2026-05-02 06:00:00,3,Continuous_24_7,Central Emergency Clinic,True,45.85,1,2,0,0,11.97,14.73,24.07
2026-05-02 07:00:00,5,Continuous_24_7,Central Emergency Clinic,False,11.91,3,1,0,1,12.0,14.67,24.11
2026-05-02 08:00:00,15,Continuous_24_7,Central Emergency Clinic,False,9.83,5,6,2,2,14.78,18.19,21.98
2026-05-02 09:00:00,3,Continuous_24_7,Central Emergency Clinic,False,32.79,2,0,0,1,11.8,15.69,19.99
2026-05-02 10:00:00,10,Continuous_24_7,Central Emergency Clinic,False,7.04,6,2,2,0,10.93,15.43,21.53
2026-05-02 11:00:00,17,Continuous_24_7,Central Emergency Clinic,False,11.72,9,5,2,1,12.63,16.03,16.82
2026-05-02 12:00:00,12,Continuous_24_7,Central Emergency Clinic,False,9.41,4,6,1,1,11.78,13.87,24.21
2026-05-02 13:00:00,5,Continuous_24_7,Central Emergency Clinic,True,41.03,3,2,0,0,8.56,14.45,23.1
2026-05-02 14:00:00,8,Continuous_24_7,Central Emergency Clinic,False,11.94,2,3,1,2,12.98,15.65,18.6
2026-05-02 15:00:00,5,Continuous_24_7,Central Emergency Clinic,True,51.48,2,2,0,1,12.92,11.87,22.25
2026-05-02 16:00:00,15,Continuous_24_7,Central Emergency Clinic,False,4.13,4,6,2,3,12.08,12.53,21.14
2026-05-02 17:00:00,2,Continuous_24_7,Central Emergency Clinic,False,31.18,2,0,0,0,9.42,12.26,24.74
2026-05-02 18:00:00,2,Continuous_24_7,Central Emergency Clinic,False,29.08,1,1,0,0,11.02,15.19,26.63
2026-05-02 19:00:00,13,Continuous_24_7,Central Emergency Clinic,False,13.72,3,5,3,2,10.49,13.79,19.27
2026-05-02 20:00:00,2,Continuous_24_7,Central Emergency Clinic,False,51.94,2,0,0,0,10.85,15.48,18.02
2026-05-02 21:00:00,9,Continuous_24_7,Central Emergency Clinic,False,7.4,3,3,1,2,12.49,13.72,21.11
2026-05-02 22:00:00,2,Continuous_24_7,Central Emergency Clinic,False,46.52,0,2,0,0,11.11,15.65,22.28
2026-05-02 23:00:00,12,Continuous_24_7,Central Emergency Clinic,False,13.26,5,2,3,2,10.71,15.7,21.25
2026-05-03 00:00:00,6,Continuous_24_7,Central Emergency Clinic,True,40.75,2,1,2,1,12.74,12.91,23.4
2026-05-03 01:00:00,13,Continuous_24_7,Central Emergency Clinic,False,13.44,7,3,2,1,12.26,13.82,20.86
2026-05-03 02:00:00,5,Continuous_24_7,Central Emergency Clinic,False,8.17,4,0,0,1,14.74,15.07,21.68
2026-05-03 03:00:00,10,Continuous_24_7,Central Emergency Clinic,False,10.02,3,3,2,2,14.55,13.78,23.04
2026-05-03 04:00:00,7,Continuous_24_7,Central Emergency Clinic,False,6.27,2,3,1,1,12.53,17.06,16.46
2026-05-03 05:00:00,6,Continuous_24_7,Central Emergency Clinic,False,9.13,2,3,1,0,12.03,15.24,25.67
2026-05-03 06:00:00,6,Continuous_24_7,Central Emergency Clinic,False,8.4,5,1,0,0,12.52,15.84,18.02
2026-05-03 07:00:00,6,Continuous_24_7,Central Emergency Clinic,False,12.92,3,1,1,1,13.86,15.13,14.23
2026-05-03 08:00:00,10,Continuous_24_7,Central Emergency Clinic,False,13.1,5,2,3,0,10.99,13.25,23.63
2026-05-03 09:00:00,10,Continuous_24_7,Central Emergency Clinic,False,12.26,3,4,3,0,11.3,18.74,22.45
2026-05-03 10:00:00,8,Continuous_24_7,Central Emergency Clinic,False,5.59,4,3,0,1,15.16,15.49,20.7
2026-05-03 11:00:00,15,Continuous_24_7,Central Emergency Clinic,False,8.42,6,5,3,1,12.45,18.81,21.31
2026-05-03 12:00:00,17,Continuous_24_7,Central Emergency Clinic,False,8.21,6,3,4,4,10.98,18.01,27.68
2026-05-03 13:00:00,2,Continuous_24_7,Central Emergency Clinic,False,42.49,1,1,0,0,14.85,11.87,25.7
2026-05-03 14:00:00,4,Continuous_24_7,Central Emergency Clinic,False,46.49,2,1,1,0,12.99,14.59,21.15
2026-05-03 15:00:00,14,Continuous_24_7,Central Emergency Clinic,False,12.59,7,4,1,2,13.11,14.97,25.99
2026-05-03 16:00:00,8,Continuous_24_7,Central Emergency Clinic,False,6.13,3,3,1,1,11.88,16.44,24.63
2026-05-03 17:00:00,12,Continuous_24_7,Central Emergency Clinic,False,10.31,7,3,0,2,13.18,15.06,23.02
2026-05-03 18:00:00,10,Continuous_24_7,Central Emergency Clinic,False,6.71,7,3,0,0,12.94,14.04,24.16
2026-05-03 19:00:00,14,Continuous_24_7,Central Emergency Clinic,False,7.06,7,2,3,2,11.28,14.25,20.0
2026-05-03 20:00:00,2,Continuous_24_7,Central Emergency Clinic,False,39.47,1,0,0,1,11.74,18.36,22.1
2026-05-03 21:00:00,12,Continuous_24_7,Central Emergency Clinic,False,12.97,2,6,2,2,9.31,13.08,22.55
2026-05-03 22:00:00,6,Continuous_24_7,Central Emergency Clinic,False,44.8,2,2,2,0,10.98,15.65,21.59
2026-05-03 23:00:00,16,Continuous_24_7,Central Emergency Clinic,False,6.47,5,6,2,3,10.44,11.1,22.81
2026-05-04 00:00:00,6,Continuous_24_7,Central Emergency Clinic,False,48.59,2,2,2,0,14.41,11.48,19.28
2026-05-04 01:00:00,6,Continuous_24_7,Central Emergency Clinic,False,12.75,2,2,0,2,13.16,12.7,31.39
2026-05-04 02:00:00,5,Continuous_24_7,Central Emergency Clinic,False,4.27,1,1,2,1,13.12,12.68,22.33
2026-05-04 03:00:00,9,Continuous_24_7,Central Emergency Clinic,False,13.11,5,1,2,1,10.67,11.71,21.71
2026-05-04 04:00:00,16,Continuous_24_7,Central Emergency Clinic,False,5.42,7,4,2,3,12.95,14.06,26.32
2026-05-04 05:00:00,6,Continuous_24_7,Central Emergency Clinic,False,9.7,3,0,2,1,13.52,16.18,19.82
2026-05-04 06:00:00,7,Continuous_24_7,Central Emergency Clinic,True,7.15,0,3,0,4,11.63,12.69,20.77
2026-05-04 07:00:00,12,Continuous_24_7,Central Emergency Clinic,False,11.56,6,4,1,1,13.29,15.47,25.96
2026-05-04 08:00:00,39,Continuous_24_7,Central Emergency Clinic,False,10.18,16,7,12,4,14.14,13.25,18.29
2026-05-04 09:00:00,47,Continuous_24_7,Central Emergency Clinic,False,4.93,17,18,2,10,13.05,11.62,26.43
2026-05-04 10:00:00,15,Continuous_24_7,Central Emergency Clinic,False,43.02,7,3,3,2,15.11,15.95,23.69
2026-05-04 11:00:00,9,Continuous_24_7,Central Emergency Clinic,False,10.09,2,3,2,2,12.19,13.07,17.65
2026-05-04 12:00:00,3,Continuous_24_7,Central Emergency Clinic,False,38.45,2,0,1,0,12.41,14.25,18.95
2026-05-04 13:00:00,2,Continuous_24_7,Central Emergency Clinic,True,39.42,1,0,1,0,11.92,16.05,16.93
2026-05-04 14:00:00,2,Continuous_24_7,Central Emergency Clinic,False,30.23,0,2,0,0,13.51,16.31,22.3
2026-05-04 15:00:00,4,Continuous_24_7,Central Emergency Clinic,True,47.03,0,2,0,2,13.05,15.09,24.99
2026-05-04 16:00:00,2,Continuous_24_7,Central Emergency Clinic,True,31.88,0,2,0,0,14.2,12.95,19.7
2026-05-04 17:00:00,4,Continuous_24_7,Central Emergency Clinic,False,35.0,2,1,1,0,13.66,13.69,23.87
2026-05-04 18:00:00,10,Continuous_24_7,Central Emergency Clinic,False,11.06,4,3,1,2,11.19,16.89,26.3
2026-05-04 19:00:00,8,Continuous_24_7,Central Emergency Clinic,False,11.47,4,1,3,0,11.77,14.84,21.56
2026-05-04 20:00:00,10,Continuous_24_7,Central Emergency Clinic,True,7.44,5,3,1,1,10.16,14.56,17.52
2026-05-04 21:00:00,11,Continuous_24_7,Central Emergency Clinic,False,11.7,5,4,1,1,13.19,16.31,19.93
2026-05-04 22:00:00,3,Continuous_24_7,Central Emergency Clinic,True,28.15,1,2,0,0,9.68,12.34,23.7
2026-05-04 23:00:00,7,Continuous_24_7,Central Emergency Clinic,False,6.91,4,1,1,1,12.34,13.06,15.73
2026-05-05 00:00:00,5,Continuous_24_7,Central Emergency Clinic,False,13.17,1,2,1,1,8.81,13.5,19.88
2026-05-05 01:00:00,6,Continuous_24_7,Central Emergency Clinic,False,11.18,3,1,1,1,11.91,16.22,22.98
2026-05-05 02:00:00,8,Continuous_24_7,Central Emergency Clinic,False,10.72,1,3,2,2,12.04,14.3,17.97
2026-05-05 03:00:00,15,Continuous_24_7,Central Emergency Clinic,False,7.28,9,4,1,1,14.39,14.77,23.42
2026-05-05 04:00:00,2,Continuous_24_7,Central Emergency Clinic,True,47.54,1,1,0,0,11.72,12.54,21.04
2026-05-05 05:00:00,7,Continuous_24_7,Central Emergency Clinic,False,10.3,4,1,1,1,13.19,14.25,20.55
2026-05-05 06:00:00,6,Continuous_24_7,Central Emergency Clinic,False,9.06,2,1,1,2,13.86,17.38,25.74
2026-05-05 07:00:00,6,Continuous_24_7,Central Emergency Clinic,False,13.23,1,1,2,2,12.15,15.51,21.87
2026-05-05 08:00:00,17,Continuous_24_7,Central Emergency Clinic,False,5.26,9,2,3,3,13.37,11.7,24.84
2026-05-05 09:00:00,11,Continuous_24_7,Central Emergency Clinic,False,9.69,6,3,2,0,12.53,13.88,26.9
2026-05-05 10:00:00,4,Continuous_24_7,Central Emergency Clinic,False,44.14,3,0,1,0,9.9,18.18,20.96
2026-05-05 11:00:00,3,Continuous_24_7,Central Emergency Clinic,False,51.45,2,1,0,0,12.47,18.1,24.42
2026-05-05 12:00:00,6,Continuous_24_7,Central Emergency Clinic,False,5.51,2,3,0,1,12.85,15.01,24.67
2026-05-05 13:00:00,10,Continuous_24_7,Central Emergency Clinic,True,7.16,4,5,0,1,11.94,18.09,29.34
2026-05-05 14:00:00,12,Continuous_24_7,Central Emergency Clinic,False,9.14,6,2,4,0,12.43,17.87,21.91
2026-05-05 15:00:00,9,Continuous_24_7,Central Emergency Clinic,False,5.91,5,1,0,3,10.11,16.43,20.14
2026-05-05 16:00:00,2,Continuous_24_7,Central Emergency Clinic,False,43.73,0,2,0,0,13.38,14.5,22.29
2026-05-05 17:00:00,6,Continuous_24_7,Central Emergency Clinic,True,38.16,2,1,1,2,14.87,12.43,20.89
2026-05-05 18:00:00,15,Continuous_24_7,Central Emergency Clinic,False,4.47,3,9,1,2,11.07,15.02,23.97
2026-05-05 19:00:00,16,Continuous_24_7,Central Emergency Clinic,False,5.82,11,1,2,2,11.59,14.7,19.53
2026-05-05 20:00:00,6,Continuous_24_7,Central Emergency Clinic,False,7.74,4,0,2,0,11.01,13.12,21.5
2026-05-05 21:00:00,2,Continuous_24_7,Central Emergency Clinic,False,48.51,0,1,0,1,12.95,12.11,30.37
2026-05-05 22:00:00,8,Continuous_24_7,Central Emergency Clinic,False,11.39,5,1,1,1,11.29,13.6,20.35
2026-05-05 23:00:00,7,Continuous_24_7,Central Emergency Clinic,False,4.73,3,2,1,1,11.81,12.8,22.23
2026-05-06 00:00:00,17,Continuous_24_7,Central Emergency Clinic,False,5.29,7,5,3,2,13.7,14.38,22.44
2026-05-06 01:00:00,15,Continuous_24_7,Central Emergency Clinic,False,12.8,4,7,3,1,11.13,13.21,22.44
2026-05-06 02:00:00,11,Continuous_24_7,Central Emergency Clinic,False,8.54,4,4,1,2,11.47,14.03,16.73
2026-05-06 03:00:00,12,Continuous_24_7,Central Emergency Clinic,False,4.73,2,3,3,4,13.04,15.58,25.2
2026-05-06 04:00:00,6,Continuous_24_7,Central Emergency Clinic,False,28.6,4,2,0,0,11.7,18.54,25.58
2026-05-06 05:00:00,12,Continuous_24_7,Central Emergency Clinic,False,4.94,7,2,0,3,14.13,12.54,28.89
2026-05-06 06:00:00,11,Continuous_24_7,Central Emergency Clinic,False,10.76,4,1,4,2,13.77,12.17,21.42
2026-05-06 07:00:00,12,Continuous_24_7,Central Emergency Clinic,False,7.73,2,7,1,2,11.0,11.77,25.93
2026-05-06 08:00:00,2,Continuous_24_7,Central Emergency Clinic,False,46.2,1,1,0,0,9.74,12.29,24.89
2026-05-06 09:00:00,3,Continuous_24_7,Central Emergency Clinic,True,51.58,0,1,1,1,11.27,11.35,23.01
2026-05-06 10:00:00,7,Continuous_24_7,Central Emergency Clinic,False,7.41,6,0,1,0,9.99,14.77,23.37
2026-05-06 11:00:00,16,Continuous_24_7,Central Emergency Clinic,False,12.53,9,6,0,1,11.92,19.39,15.56
2026-05-06 12:00:00,5,Continuous_24_7,Central Emergency Clinic,True,38.33,2,0,1,2,11.95,15.32,23.47
2026-05-06 13:00:00,2,Continuous_24_7,Central Emergency Clinic,False,37.89,1,1,0,0,10.11,13.49,20.73
2026-05-06 14:00:00,13,Continuous_24_7,Central Emergency Clinic,False,8.06,8,2,2,1,12.52,13.04,22.24
2026-05-06 15:00:00,13,Continuous_24_7,Central Emergency Clinic,False,7.46,5,7,0,1,13.11,15.13,23.39
2026-05-06 16:00:00,17,Continuous_24_7,Central Emergency Clinic,True,7.43,3,7,5,2,11.98,12.65,22.84
2026-05-06 17:00:00,10,Continuous_24_7,Central Emergency Clinic,False,9.78,3,4,2,1,10.73,12.22,17.49
2026-05-06 18:00:00,6,Continuous_24_7,Central Emergency Clinic,False,6.75,1,3,1,1,12.07,16.02,28.73
2026-05-06 19:00:00,13,Continuous_24_7,Central Emergency Clinic,False,10.33,5,3,1,4,11.99,17.7,26.09
2026-05-06 20:00:00,12,Continuous_24_7,Central Emergency Clinic,False,5.5,5,4,0,3,12.24,14.53,16.89
2026-05-06 21:00:00,5,Continuous_24_7,Central Emergency Clinic,False,29.63,1,1,2,1,12.56,13.09,20.87
2026-05-06 22:00:00,8,Continuous_24_7,Central Emergency Clinic,False,12.86,0,4,3,1,10.11,14.11,23.64
2026-05-06 23:00:00,16,Continuous_24_7,Central Emergency Clinic,False,11.29,2,3,5,6,12.13,15.81,21.46
2026-05-07 00:00:00,9,Continuous_24_7,Central Emergency Clinic,False,9.2,2,4,3,0,12.26,16.56,23.54
2026-05-07 01:00:00,6,Continuous_24_7,Central Emergency Clinic,True,45.62,3,2,1,0,10.66,14.33,23.94
2026-05-07 02:00:00,17,Continuous_24_7,Central Emergency Clinic,False,13.49,4,6,1,6,10.21,11.92,19.17
2026-05-07 03:00:00,6,Continuous_24_7,Central Emergency Clinic,False,44.69,4,2,0,0,15.27,18.51,19.05
2026-05-07 04:00:00,9,Continuous_24_7,Central Emergency Clinic,False,6.79,6,3,0,0,11.73,17.37,22.58
2026-05-07 05:00:00,8,Continuous_24_7,Central Emergency Clinic,False,9.94,5,1,2,0,12.15,18.47,17.46
2026-05-07 06:00:00,11,Continuous_24_7,Central Emergency Clinic,False,5.67,1,4,4,2,12.18,13.87,19.21
2026-05-07 07:00:00,4,Continuous_24_7,Central Emergency Clinic,False,51.51,1,1,1,1,11.48,14.8,26.74
2026-05-07 08:00:00,5,Continuous_24_7,Central Emergency Clinic,False,11.12,2,2,1,0,14.11,16.47,26.74
2026-05-07 09:00:00,6,Continuous_24_7,Central Emergency Clinic,False,5.19,1,3,2,0,13.2,18.44,25.94
2026-05-07 10:00:00,8,Continuous_24_7,Central Emergency Clinic,False,7.09,2,3,2,1,13.57,14.87,24.73
2026-05-07 11:00:00,16,Continuous_24_7,Central Emergency Clinic,False,6.45,4,5,3,4,11.55,13.8,20.03
2026-05-07 12:00:00,8,Continuous_24_7,Central Emergency Clinic,False,10.97,3,3,1,1,13.5,15.99,22.3
2026-05-07 13:00:00,5,Continuous_24_7,Central Emergency Clinic,False,6.37,2,2,1,0,13.03,14.44,23.54
2026-05-07 14:00:00,16,Continuous_24_7,Central Emergency Clinic,False,4.09,8,6,0,2,11.29,15.31,20.71
2026-05-07 15:00:00,14,Continuous_24_7,Central Emergency Clinic,False,8.49,4,4,2,4,11.38,15.72,27.37
2026-05-07 16:00:00,6,Continuous_24_7,Central Emergency Clinic,True,45.03,2,2,2,0,12.46,14.46,24.96
2026-05-07 17:00:00,14,Continuous_24_7,Central Emergency Clinic,False,8.22,4,5,1,4,9.84,14.87,26.13
2026-05-07 18:00:00,3,Continuous_24_7,Central Emergency Clinic,False,50.49,0,2,1,0,12.94,13.05,29.45
2026-05-07 19:00:00,6,Continuous_24_7,Central Emergency Clinic,False,4.42,3,2,1,0,12.28,15.26,20.01
2026-05-07 20:00:00,12,Continuous_24_7,Central Emergency Clinic,False,5.12,8,1,0,3,13.69,13.04,15.35
2026-05-07 21:00:00,3,Continuous_24_7,Central Emergency Clinic,True,39.15,1,0,1,1,10.12,17.49,26.75
2026-05-07 22:00:00,7,Continuous_24_7,Central Emergency Clinic,False,10.99,4,2,0,1,10.5,15.8,27.17
2026-05-07 23:00:00,2,Continuous_24_7,Central Emergency Clinic,True,51.14,1,0,1,0,11.16,17.37,23.99
2026-05-08 00:00:00,14,Continuous_24_7,Central Emergency Clinic,False,6.92,4,6,3,1,9.51,13.04,20.67
2026-05-08 01:00:00,10,Continuous_24_7,Central Emergency Clinic,False,7.45,2,5,1,2,11.72,15.75,21.88
2026-05-08 02:00:00,10,Continuous_24_7,Central Emergency Clinic,False,4.43,3,4,1,2,13.44,13.54,18.72
2026-05-08 03:00:00,6,Continuous_24_7,Central Emergency Clinic,False,11.13,3,1,1,1,13.27,12.34,22.36
2026-05-08 04:00:00,17,Continuous_24_7,Central Emergency Clinic,False,7.64,7,3,5,2,11.57,13.48,16.03
2026-05-08 05:00:00,11,Continuous_24_7,Central Emergency Clinic,False,9.32,3,4,1,3,12.97,17.85,26.66
2026-05-08 06:00:00,12,Continuous_24_7,Central Emergency Clinic,False,6.8,2,5,5,0,11.18,13.59,15.73
2026-05-08 07:00:00,6,Continuous_24_7,Central Emergency Clinic,False,8.24,3,2,1,0,12.81,16.73,21.97
2026-05-08 08:00:00,2,Continuous_24_7,Central Emergency Clinic,True,33.52,1,0,0,1,13.57,14.38,24.23
2026-05-08 09:00:00,5,Continuous_24_7,Central Emergency Clinic,False,11.79,2,2,1,0,12.57,14.38,24.65
2026-05-08 10:00:00,17,Continuous_24_7,Central Emergency Clinic,False,12.08,7,5,3,2,12.15,12.08,20.53
2026-05-08 11:00:00,5,Continuous_24_7,Central Emergency Clinic,False,4.63,3,1,0,1,11.47,15.62,20.16
2026-05-08 12:00:00,12,Continuous_24_7,Central Emergency Clinic,True,11.28,2,8,1,1,14.74,17.39,22.4
2026-05-08 13:00:00,5,Continuous_24_7,Central Emergency Clinic,False,8.0,1,4,0,0,13.12,11.73,21.54
2026-05-08 14:00:00,17,Continuous_24_7,Central Emergency Clinic,False,9.04,9,4,3,1,16.11,15.43,23.77
2026-05-08 15:00:00,5,Continuous_24_7,Central Emergency Clinic,False,7.54,2,1,1,1,10.79,14.67,21.51
2026-05-08 16:00:00,8,Continuous_24_7,Central Emergency Clinic,False,11.08,4,3,0,1,10.53,15.03,22.67
2026-05-08 17:00:00,10,Continuous_24_7,Central Emergency Clinic,False,4.57,3,5,2,0,12.45,15.38,19.58
2026-05-08 18:00:00,9,Continuous_24_7,Central Emergency Clinic,False,13.55,4,2,1,2,10.14,17.26,30.68
2026-05-08 19:00:00,5,Continuous_24_7,Central Emergency Clinic,False,43.61,2,0,2,1,11.75,14.11,25.67
2026-05-08 20:00:00,16,Continuous_24_7,Central Emergency Clinic,False,7.8,6,6,1,3,13.6,17.29,17.93
2026-05-08 21:00:00,16,Continuous_24_7,Central Emergency Clinic,False,8.42,6,4,3,3,13.84,12.65,15.72
2026-05-08 22:00:00,10,Continuous_24_7,Central Emergency Clinic,False,5.97,5,3,1,1,11.49,14.52,22.89
2026-05-08 23:00:00,5,Continuous_24_7,Central Emergency Clinic,False,9.03,3,0,1,1,13.34,16.74,17.3
2026-05-09 00:00:00,16,Continuous_24_7,Central Emergency Clinic,False,12.86,6,5,3,2,12.14,16.03,25.9
2026-05-09 01:00:00,12,Continuous_24_7,Central Emergency Clinic,False,5.43,3,5,4,0,11.65,13.36,23.16
2026-05-09 02:00:00,2,Continuous_24_7,Central Emergency Clinic,False,39.99,1,1,0,0,11.0,14.24,27.44
2026-05-09 03:00:00,17,Continuous_24_7,Central Emergency Clinic,True,9.51,10,6,0,1,13.77,7.83,22.53
2026-05-09 04:00:00,13,Continuous_24_7,Central Emergency Clinic,False,6.05,6,1,4,2,11.63,15.88,20.99
2026-05-09 05:00:00,5,Continuous_24_7,Central Emergency Clinic,False,12.85,1,1,2,1,13.19,13.22,20.26
2026-05-09 06:00:00,6,Continuous_24_7,Central Emergency Clinic,False,37.99,2,0,3,1,12.93,13.16,23.64
2026-05-09 07:00:00,2,Continuous_24_7,Central Emergency Clinic,True,51.16,0,1,0,1,14.42,16.25,22.05
2026-05-09 08:00:00,13,Continuous_24_7,Central Emergency Clinic,False,9.38,9,3,0,1,8.08,14.34,25.16
2026-05-09 09:00:00,5,Continuous_24_7,Central Emergency Clinic,False,47.98,3,0,2,0,12.59,15.69,25.41
2026-05-09 10:00:00,10,Continuous_24_7,Central Emergency Clinic,False,10.77,2,2,4,2,12.16,13.32,23.18
2026-05-09 11:00:00,17,Continuous_24_7,Central Emergency Clinic,False,9.63,3,3,3,8,13.75,14.73,18.0
2026-05-09 12:00:00,6,Continuous_24_7,Central Emergency Clinic,False,13.55,4,0,1,1,11.64,13.84,18.28
2026-05-09 13:00:00,2,Continuous_24_7,Central Emergency Clinic,False,43.03,0,1,0,1,12.55,14.53,18.03
2026-05-09 14:00:00,6,Continuous_24_7,Central Emergency Clinic,False,9.81,6,0,0,0,13.49,13.05,18.94
2026-05-09 15:00:00,17,Continuous_24_7,Central Emergency Clinic,False,5.5,8,5,3,1,13.05,12.61,20.92
2026-05-09 16:00:00,13,Continuous_24_7,Central Emergency Clinic,False,10.11,6,2,1,4,12.98,14.57,19.03
2026-05-09 17:00:00,15,Continuous_24_7,Central Emergency Clinic,True,6.77,6,4,3,2,13.56,14.57,23.46
2026-05-09 18:00:00,17,Continuous_24_7,Central Emergency Clinic,False,13.58,8,6,2,1,12.52,16.04,20.39
2026-05-09 19:00:00,9,Continuous_24_7,Central Emergency Clinic,False,10.3,2,3,3,1,9.79,12.85,17.36
2026-05-09 20:00:00,8,Continuous_24_7,Central Emergency Clinic,False,12.67,3,2,1,2,12.09,17.3,24.28
2026-05-09 21:00:00,5,Continuous_24_7,Central Emergency Clinic,False,7.79,1,3,0,1,12.1,15.85,21.95
2026-05-09 22:00:00,4,Continuous_24_7,Central Emergency Clinic,True,32.99,1,0,3,0,11.83,14.36,18.41
2026-05-09 23:00:00,6,Continuous_24_7,Central Emergency Clinic,False,13.24,0,1,2,3,12.61,15.36,21.21
2026-05-10 00:00:00,9,Continuous_24_7,Central Emergency Clinic,False,11.4,4,3,0,2,13.6,19.42,19.25
2026-05-10 01:00:00,17,Continuous_24_7,Central Emergency Clinic,False,9.91,5,6,4,2,10.26,16.96,21.89
2026-05-10 02:00:00,15,Continuous_24_7,Central Emergency Clinic,True,10.88,9,3,1,2,14.25,17.53,24.25
2026-05-10 03:00:00,4,Continuous_24_7,Central Emergency Clinic,False,28.83,3,0,1,0,10.25,13.47,21.27
2026-05-10 04:00:00,15,Continuous_24_7,Central Emergency Clinic,False,4.14,7,4,2,2,12.25,13.38,23.82
2026-05-10 05:00:00,16,Continuous_24_7,Central Emergency Clinic,False,11.78,6,5,2,3,10.73,13.0,27.71
2026-05-10 06:00:00,5,Continuous_24_7,Central Emergency Clinic,False,9.31,3,2,0,0,12.15,15.15,24.81
2026-05-10 07:00:00,12,Continuous_24_7,Central Emergency Clinic,False,5.83,6,3,2,1,9.91,14.33,24.53
2026-05-10 08:00:00,9,Continuous_24_7,Central Emergency Clinic,False,9.38,2,4,3,0,11.97,16.16,22.53
2026-05-10 09:00:00,12,Continuous_24_7,Central Emergency Clinic,False,13.51,6,4,2,0,13.55,16.2,28.09
2026-05-10 10:00:00,2,Continuous_24_7,Central Emergency Clinic,False,40.61,2,0,0,0,13.52,15.32,18.62
2026-05-10 11:00:00,15,Continuous_24_7,Central Emergency Clinic,False,8.67,7,6,1,1,10.25,10.64,22.76
2026-05-10 12:00:00,3,Continuous_24_7,Central Emergency Clinic,False,47.33,3,0,0,0,11.65,18.46,27.2
2026-05-10 13:00:00,2,Continuous_24_7,Central Emergency Clinic,False,36.62,1,0,1,0,15.35,16.77,23.16
2026-05-10 14:00:00,15,Continuous_24_7,Central Emergency Clinic,False,7.89,9,2,2,2,11.18,14.41,20.2
2026-05-10 15:00:00,16,Continuous_24_7,Central Emergency Clinic,False,12.56,9,2,4,1,11.96,14.69,18.39
2026-05-10 16:00:00,6,Continuous_24_7,Central Emergency Clinic,False,37.28,3,1,2,0,11.02,13.38,18.49
2026-05-10 17:00:00,12,Continuous_24_7,Central Emergency Clinic,False,8.82,4,5,1,2,12.18,12.48,25.47
2026-05-10 18:00:00,10,Continuous_24_7,Central Emergency Clinic,False,9.5,6,1,0,3,11.42,14.82,19.6
2026-05-10 19:00:00,3,Continuous_24_7,Central Emergency Clinic,True,28.42,1,2,0,0,9.92,14.65,21.64
2026-05-10 20:00:00,11,Continuous_24_7,Central Emergency Clinic,False,11.85,4,4,1,2,11.15,16.99,19.91
2026-05-10 21:00:00,2,Continuous_24_7,Central Emergency Clinic,False,44.62,2,0,0,0,11.69,15.94,18.63
2026-05-10 22:00:00,4,Continuous_24_7,Central Emergency Clinic,False,30.87,0,3,0,1,11.64,10.32,26.18
2026-05-10 23:00:00,16,Continuous_24_7,Central Emergency Clinic,False,13.5,10,1,3,2,8.73,12.47,24.17
2026-05-11 00:00:00,12,Continuous_24_7,Central Emergency Clinic,False,10.11,6,3,1,2,11.61,13.39,30.67
2026-05-11 01:00:00,5,Continuous_24_7,Central Emergency Clinic,False,49.21,3,1,0,1,12.08,15.62,28.38
2026-05-11 02:00:00,9,Continuous_24_7,Central Emergency Clinic,False,8.81,4,4,1,0,10.42,13.1,17.64
2026-05-11 03:00:00,6,Continuous_24_7,Central Emergency Clinic,True,44.98,2,2,1,1,10.04,15.07,22.96
2026-05-11 04:00:00,11,Continuous_24_7,Central Emergency Clinic,False,13.75,4,4,1,2,11.68,15.18,20.35
2026-05-11 05:00:00,17,Continuous_24_7,Central Emergency Clinic,False,12.58,9,5,0,3,12.76,9.91,21.02
2026-05-11 06:00:00,7,Continuous_24_7,Central Emergency Clinic,False,8.85,5,2,0,0,12.54,13.81,21.18
2026-05-11 07:00:00,4,Continuous_24_7,Central Emergency Clinic,False,47.66,2,2,0,0,13.02,17.65,26.09
2026-05-11 08:00:00,10,Continuous_24_7,Central Emergency Clinic,False,49.23,2,7,1,0,13.62,14.23,19.11
2026-05-11 09:00:00,16,Continuous_24_7,Central Emergency Clinic,False,43.33,8,4,2,2,9.11,13.54,26.87
2026-05-11 10:00:00,24,Continuous_24_7,Central Emergency Clinic,False,7.66,6,5,9,4,14.31,10.28,24.4
2026-05-11 11:00:00,10,Continuous_24_7,Central Emergency Clinic,False,6.29,5,5,0,0,12.97,15.61,23.76
